,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm,Region,Latitude,Longitude,City
1990-11-09,26.27,36.81,16.46,0.0,North_East,11.746,13.191,Maiduguri
1990-11-10,26.81,36.59,18.43,0.0,North_East,11.746,13.191,Maiduguri
1990-11-11,26.92,36.28,19.44,0.0,North_East,11.746,13.191,Maiduguri
1990-11-12,26.96,32.74,22.18,0.11,North_East,11.746,13.191,Maiduguri
1990-11-13,28.61,35.42,22.2,0.21,North_East,11.746,13.191,Maiduguri
1990-11-14,28.81,34.76,23.59,1.47,North_East,11.746,13.191,Maiduguri
1990-11-15,29.24,37.34,23.08,0.04,North_East,11.746,13.191,Maiduguri
1990-11-16,26.85,34.04,20.3,0.0,North_East,11.746,13.191,Maiduguri
1990-11-17,26.49,33.77,20.8,0.01,North_East,11.746,13.191,Maiduguri
1990-11-18,27.92,37.4,20.13,0.01,North_East,11.746,13.191,Maiduguri
1990-11-19,27.87,36.13,20.41,0.0,North_East,11.746,13.191,Maiduguri
1990-11-20,27.39,35.67,20.68,0.0,North_East,11.746,13.191,Maiduguri
1990-11-21,27.72,36.65,20.64,0.0,North_East,11.746,13.191,Maiduguri
1990-11-22,28.67,38.13,20.69,0.0,North_East,11.746,13.191,Maiduguri
